"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IDF-Systems/real_deal_mod.nlogo"
"Control"
"04/08/2025 08:52:31:546 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-55","55","-55","55"
"[run number]","stem-mean-contact-hours","sigma","extroversion-mean","max-society-difference","med-mean-contact-hours","extroversion-distribution","hum-mean-contact-hours","bus-contact-hour-distribution","hum-contact-hour-distribution","med-contact-hour-distribution","num-societies","bus-mean-contact-hours","general-hour-bonus","num-interests","stem-contact-hour-distribution","friendship-roll","min-interest-roll","[step]","count links"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","158","257"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","184","257"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","175","247"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","145","254"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","160","254"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","169","265"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","182","244"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","157","251"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","146","242"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","173","252"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","159","258"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","185","257"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","176","248"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","146","255"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","161","257"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","170","265"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","183","245"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","158","251"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","147","242"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","174","252"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","160","258"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","186","257"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","177","249"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","147","255"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","162","257"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","171","265"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","148","242"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","159","251"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","184","245"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","175","252"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","161","258"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","187","257"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","178","249"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","148","256"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","163","257"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","172","265"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","149","242"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","185","245"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","160","253"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","176","252"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","162","259"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","188","258"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","179","249"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","149","256"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","164","257"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","173","265"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","150","242"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","186","245"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","161","253"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","177","253"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","163","259"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","189","258"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","180","249"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","150","257"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","165","257"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","151","242"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","174","265"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","187","246"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","162","253"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","178","253"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","164","259"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","190","258"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","181","249"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","151","258"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","166","257"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","152","243"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","175","265"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","188","246"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","163","254"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","179","253"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","165","260"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","191","259"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","182","249"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","152","258"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","153","243"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","167","257"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","176","265"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","189","246"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","164","255"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","180","253"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","166","260"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","183","250"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","192","259"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","153","258"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","154","243"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","168","257"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","177","266"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","190","247"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","167","260"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","184","250"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","165","255"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","181","253"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","193","259"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","154","258"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","155","243"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","169","258"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","178","266"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","191","247"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","185","250"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","168","260"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","166","255"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","194","260"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","182","253"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","155","258"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","156","243"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","170","258"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","179","266"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","192","248"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","186","250"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","169","260"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","167","256"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","195","260"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","156","258"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","157","244"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","183","253"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","171","258"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","180","266"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","193","248"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","187","250"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","170","261"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","168","256"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","196","260"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","157","258"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","158","245"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","184","253"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","172","258"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","181","266"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","188","251"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","171","261"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","169","256"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","197","260"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","194","249"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","158","258"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","159","245"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","185","253"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","173","258"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","189","251"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","182","267"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","172","262"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","170","256"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","198","260"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","195","249"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","160","245"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","159","258"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","186","253"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","174","259"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","190","251"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","173","262"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","183","267"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","199","260"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","171","256"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","196","249"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","161","245"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","160","258"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","187","253"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","175","259"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","191","251"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","174","262"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","184","267"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","200","260"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","172","256"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","197","249"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","162","245"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","161","258"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","188","253"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","176","259"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","192","251"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","175","262"
